ID,DateTime,Symbol,Quantity,Rate,Side,XRPUSD_BestBid,XRPUSD_BestAsk,XRPEUR_BestBid,XRPEUR_BestAsk,EURUSD_BestBid,EURUSD_BestAsk
410151923,2025-03-31 08:48:09,XRPUSD,38.0,2.07133,Buy,2.07132,2.07133,1.9132200000000001,1.9141,1.08231,1.0824200000000002
410151925,2025-03-31 08:48:10,XRPUSD,28.65077747,2.07132,Sell,2.07132,2.07133,1.91272,1.91386,1.08231,1.0824200000000002
410151926,2025-03-31 08:48:10,XRPUSD,0.2894018,2.07132,Sell,2.07132,2.07133,1.91272,1.91386,1.08231,1.0824200000000002
410151927,2025-03-31 08:48:10,XRPUSD,38.77180754,2.07132,Buy,2.07132,2.07133,1.91272,1.91386,1.08231,1.0824200000000002
410151932,2025-03-31 08:48:12,XRPUSD,13.18120563,2.07039,Sell,2.07039,2.07051,1.91272,1.91326,1.08236,1.0824200000000002
410151952,2025-03-31 08:48:22,XRPUSD,47.026,2.07159,Buy,2.07158,2.07159,1.9135900000000001,1.9141400000000002,1.08235,1.08244
410151954,2025-03-31 08:48:25,XRPUSD,29.12126958,2.07158,Sell,2.07158,2.07159,1.91326,1.9141400000000002,1.08236,1.08244
410151955,2025-03-31 08:48:25,XRPUSD,28.10162044,2.07158,Sell,2.07158,2.07159,1.91283,1.9141299999999999,1.08236,1.08244
410151959,2025-03-31 08:48:26,XRPUSD,0.578009,2.07158,Sell,2.07158,2.07159,1.9135400000000002,1.91403,1.08236,1.08244
410151960,2025-03-31 08:48:26,XRPUSD,32.01821697,2.07158,Sell,2.07158,2.07159,1.9135400000000002,1.91403,1.08236,1.08244
410151961,2025-03-31 08:48:26,XRPUSD,10.67881584,2.07158,Sell,2.07158,2.07159,1.9135400000000002,1.91403,1.08236,1.08244
410151962,2025-03-31 08:48:26,XRPUSD,61.62467719,2.0714799999999998,Sell,2.07158,2.07159,1.9135400000000002,1.91403,1.08236,1.08244
410151965,2025-03-31 08:48:34,XRPUSD,9.19704887,2.07223,Sell,2.07223,2.0722400000000003,1.9139599999999999,1.9144900000000002,1.08236,1.08244
410151966,2025-03-31 08:48:34,XRPUSD,32.64305592,2.07223,Sell,2.07223,2.0722400000000003,1.9139599999999999,1.9144900000000002,1.08236,1.08244
410151967,2025-03-31 08:48:34,XRPUSD,0.42262733,2.07223,Sell,2.07223,2.0722400000000003,1.9139599999999999,1.9144900000000002,1.08236,1.08244
410151971,2025-03-31 08:48:36,XRPUSD,29.0509213,2.07163,Sell,2.07163,2.07164,1.9131599999999997,1.91409,1.08235,1.08244
410151972,2025-03-31 08:48:36,XRPUSD,28.946978700000003,2.07163,Sell,2.07163,2.07164,1.9131599999999997,1.91409,1.08235,1.08244
410151973,2025-03-31 08:48:36,XRPUSD,7.003e-05,2.07163,Sell,2.07163,2.07164,1.9131599999999997,1.91409,1.08235,1.08244
410151975,2025-03-31 08:48:38,XRPEUR,4827.85061889,1.9128,Sell,2.07078,2.07098,1.91307,1.9137400000000002,1.08236,1.08244
410151976,2025-03-31 08:48:38,XRPEUR,189.8437,1.9128,Sell,2.07078,2.07098,1.91307,1.9137400000000002,1.08236,1.08244
410151977,2025-03-31 08:48:38,XRPEUR,189.8437,1.9126,Sell,2.07078,2.07098,1.91307,1.9137400000000002,1.08236,1.08244
410151978,2025-03-31 08:48:38,XRPEUR,4716.50414169,1.91255,Sell,2.07078,2.07098,1.91307,1.9137400000000002,1.08236,1.08244
410151986,2025-03-31 08:48:45,XRPUSD,28.94167712,2.0709999999999997,Sell,2.0709999999999997,2.07101,1.9122700000000001,1.91345,1.08236,1.08244
410151987,2025-03-31 08:48:45,XRPUSD,28.37979667,2.0709999999999997,Sell,2.0709999999999997,2.07101,1.9122700000000001,1.91345,1.08236,1.08244
410151988,2025-03-31 08:48:45,XRPUSD,0.57900479,2.0709999999999997,Sell,2.0709999999999997,2.07101,1.9122700000000001,1.91345,1.08236,1.08244
410151999,2025-03-31 08:48:52,XRPUSD,8.33690531,2.0698,Buy,2.06941,2.06981,1.91193,1.9123299999999999,1.08236,1.08244
410152013,2025-03-31 08:48:58,XRPUSD,7.0,2.07015,Sell,2.07015,2.07051,1.9125599999999998,1.9130599999999998,1.08236,1.08244
410152022,2025-03-31 08:49:02,XRPUSD,9.78710801,2.07043,Sell,2.07043,2.07045,1.91162,1.91308,1.08236,1.08244
410152023,2025-03-31 08:49:02,XRPUSD,0.09885968,2.07043,Sell,2.07043,2.07045,1.91162,1.91308,1.08236,1.08244
410152024,2025-03-31 08:49:02,XRPUSD,38.23630645,2.07036,Sell,2.07043,2.07045,1.91162,1.91308,1.08236,1.08244
410152026,2025-03-31 08:49:02,XRPUSD,0.48608359,2.07036,Sell,2.07043,2.07045,1.91162,1.91308,1.08236,1.08244
410152028,2025-03-31 08:49:03,XRPUSD,9.4171,2.07016,Sell,2.07016,2.07017,1.91183,1.91258,1.08236,1.08244
410152029,2025-03-31 08:49:03,XRPUSD,2.797e-05,2.07016,Sell,2.07016,2.07017,1.91183,1.91258,1.08236,1.08244
410152030,2025-03-31 08:49:03,XRPUSD,28.95886913,2.06989,Sell,2.06989,2.06997,1.9115900000000001,1.9124299999999999,1.08236,1.08244
410152031,2025-03-31 08:49:03,XRPUSD,0.29251383,2.06989,Sell,2.06989,2.06997,1.9115900000000001,1.9124299999999999,1.08236,1.08244
410152032,2025-03-31 08:49:03,XRPUSD,1023.0,2.06988,Sell,2.06989,2.06997,1.9115900000000001,1.9124299999999999,1.08236,1.08244
410152044,2025-03-31 08:49:04,XRPEUR,4290.17384318,1.9115900000000001,Sell,2.06868,2.06953,1.9115900000000001,1.91222,1.0824,1.08244
410152049,2025-03-31 08:49:04,XRPUSD,30.0275414,2.06867,Sell,2.06867,2.06893,1.91021,1.91202,1.0824,1.08244
410152054,2025-03-31 08:49:07,EURUSD,4619.193670000001,1.08244,Buy,2.06782,2.06794,1.90988,1.9109,1.08241,1.08244
410152056,2025-03-31 08:49:08,EURUSD,9238.387340000001,1.08244,Buy,2.0669999999999997,2.06782,1.9094900000000001,1.91061,1.08241,1.08244
410152058,2025-03-31 08:49:09,XRPEUR,3844.66991751,1.9094900000000001,Sell,2.06676,2.0671,1.9094900000000001,1.9100700000000002,1.0824,1.0825799999999999
410152059,2025-03-31 08:49:09,XRPEUR,6096.60813982,1.9092799999999999,Sell,2.06676,2.0671,1.9094900000000001,1.9100700000000002,1.0824,1.0825799999999999
410152061,2025-03-31 08:49:09,XRPUSD,16.73358992,2.06718,Buy,2.06684,2.06714,1.9091900000000002,1.9099700000000002,1.0824,1.0825799999999999
410152062,2025-03-31 08:49:10,XRPUSD,24.0,2.0672599999999997,Buy,2.0669999999999997,2.06727,1.90926,1.9099700000000002,1.08241,1.0825799999999999
410152066,2025-03-31 08:49:14,XRPUSD,83.55949578,2.0682,Buy,2.06787,2.0682,1.9098700000000002,1.91087,1.0824200000000002,1.0825799999999999
410152075,2025-03-31 08:49:21,XRPUSD,41.64535393,2.06861,Buy,2.06825,2.0684,1.91041,1.91113,1.08241,1.0825799999999999
410152101,2025-03-31 08:49:34,XRPEUR,2185.7,1.9115799999999998,Buy,2.06906,2.0691,1.9119099999999998,1.9115799999999998,1.08245,1.0825799999999999
410152102,2025-03-31 08:49:34,XRPEUR,435.2,1.9115900000000001,Buy,2.06906,2.0691,1.9119099999999998,1.9115799999999998,1.08245,1.0825799999999999
410152103,2025-03-31 08:49:34,XRPEUR,907.039,1.9119099999999998,Buy,2.06906,2.0691,1.9119099999999998,1.9115799999999998,1.08245,1.0825799999999999
410152104,2025-03-31 08:49:39,XRPEUR,9931.60952166,1.9112200000000001,Sell,2.0688,2.0691,1.9112200000000001,1.91186,1.08241,1.0825799999999999
410152110,2025-03-31 08:49:50,XRPUSD,1254.22940068,2.06894,Buy,2.06869,2.06894,1.91105,1.9116799999999998,1.08238,1.0825799999999999
410152132,2025-03-31 08:49:59,XRPEUR,189.8437,1.91284,Sell,2.07112,2.0714900000000003,1.91275,1.9136400000000002,1.08241,1.0825799999999999
410152133,2025-03-31 08:49:59,XRPEUR,4829.49347945,1.9127599999999998,Sell,2.07113,2.0714799999999998,1.9124599999999998,1.9136400000000002,1.08241,1.0825799999999999
410152134,2025-03-31 08:49:59,XRPEUR,2930.58908827,1.9124700000000001,Sell,2.07113,2.0714799999999998,1.9124599999999998,1.9136400000000002,1.08241,1.0825799999999999
410152135,2025-03-31 08:49:59,XRPEUR,1974.43317271,1.9124599999999998,Sell,2.07113,2.0714799999999998,1.9124599999999998,1.9136400000000002,1.08241,1.0825799999999999
410152146,2025-03-31 08:50:04,XRPUSD,6.1622,2.07163,Buy,2.0716200000000002,2.07163,1.9139,1.9141400000000002,1.08241,1.0825799999999999
410152149,2025-03-31 08:50:04,XRPUSD,9.2e-05,2.07163,Buy,2.0716200000000002,2.07163,1.9139,1.9141400000000002,1.08241,1.0825799999999999
410152159,2025-03-31 08:50:10,XRPEUR,189.8437,1.9141,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152160,2025-03-31 08:50:10,XRPEUR,725.0,1.91402,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152161,2025-03-31 08:50:10,XRPEUR,434.4,1.9140099999999998,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152162,2025-03-31 08:50:10,XRPEUR,189.8437,1.9140099999999998,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152163,2025-03-31 08:50:10,XRPEUR,2821.66083792,1.9138700000000002,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152164,2025-03-31 08:50:10,XRPEUR,4826.44223408,1.91386,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152165,2025-03-31 08:50:10,XRPEUR,189.8437,1.91377,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152166,2025-03-31 08:50:10,XRPEUR,540.77314974,1.91373,Sell,2.07253,2.0726299999999998,1.9141,1.9149200000000002,1.08241,1.0825799999999999
410152181,2025-03-31 08:50:16,XRPUSD,33.21039562,2.07295,Buy,2.07278,2.07295,1.9146900000000002,1.9151900000000002,1.08245,1.0825799999999999
410152204,2025-03-31 08:50:27,XRPEUR,94.984,1.9155900000000001,Buy,2.07318,2.0733099999999998,1.9149900000000002,1.9155900000000001,1.08246,1.0825799999999999
410152212,2025-03-31 08:50:31,XRPUSD,37.08479701,2.07318,Sell,2.07318,2.07325,1.91491,1.91545,1.08246,1.0825799999999999
410152213,2025-03-31 08:50:31,XRPUSD,86.81190299,2.07318,Sell,2.07318,2.07325,1.91491,1.91545,1.08246,1.0825799999999999
410152214,2025-03-31 08:50:31,XRPUSD,0.00018792,2.07318,Sell,2.07318,2.07325,1.91491,1.91545,1.08246,1.0825799999999999
410152215,2025-03-31 08:50:31,XRPUSD,37.20913227,2.07318,Sell,2.07318,2.07325,1.91491,1.91545,1.08246,1.0825799999999999
410152216,2025-03-31 08:50:33,XRPEUR,9914.5424939,1.91451,Sell,2.0730299999999997,2.07304,1.91451,1.9151799999999999,1.08246,1.0825799999999999
410152220,2025-03-31 08:50:40,XRPEUR,225.0,1.9144900000000002,Sell,2.0730299999999997,2.07304,1.9144900000000002,1.9152099999999999,1.08246,1.0825799999999999
410152221,2025-03-31 08:50:40,XRPEUR,9689.69668003,1.91448,Sell,2.0730299999999997,2.07304,1.9144900000000002,1.9152099999999999,1.08246,1.0825799999999999
410152222,2025-03-31 08:50:43,XRPEUR,13.168,1.91536,Buy,2.0730299999999997,2.07304,1.91461,1.91536,1.08246,1.0825799999999999
410152223,2025-03-31 08:50:44,XRPUSD,29.65478671,2.0730299999999997,Sell,2.0730299999999997,2.07304,1.9142,1.9152200000000001,1.08246,1.0825799999999999
410152224,2025-03-31 08:50:44,XRPUSD,26.73740986,2.0730299999999997,Sell,2.0730299999999997,2.07304,1.9142,1.9152200000000001,1.08246,1.0825799999999999
410152225,2025-03-31 08:50:44,XRPUSD,10.13928603,2.0730299999999997,Sell,2.0730299999999997,2.07304,1.9142,1.9152200000000001,1.08246,1.0825799999999999
410152226,2025-03-31 08:50:44,XRPUSD,35.69954008,2.0730299999999997,Sell,2.0730299999999997,2.07304,1.9142,1.9152200000000001,1.08246,1.0825799999999999
410152227,2025-03-31 08:50:44,XRPUSD,103.322847,2.073,Sell,2.0730299999999997,2.07304,1.9142,1.9152200000000001,1.08246,1.0825799999999999
410152228,2025-03-31 08:50:45,XRPUSD,5227.01539652,2.07295,Sell,2.07295,2.0729599999999997,1.91409,1.9149200000000002,1.08246,1.0825799999999999
410152229,2025-03-31 08:50:45,XRPUSD,141.32858176,2.07295,Sell,2.07295,2.0729599999999997,1.9140099999999998,1.91483,1.08246,1.0825799999999999
410152232,2025-03-31 08:50:48,XRPUSD,600.5894615,2.07295,Sell,2.07295,2.0729599999999997,1.9139599999999999,1.9146,1.0825,1.0825799999999999
410152233,2025-03-31 08:50:50,XRPUSD,95.0,2.0729599999999997,Buy,2.07295,2.0729599999999997,1.91419,1.91485,1.08255,1.0825799999999999
410152236,2025-03-31 08:50:51,XRPUSD,2102.4567190000002,2.0729599999999997,Buy,2.07295,2.0729599999999997,1.9140000000000001,1.91474,1.08256,1.0825799999999999
410152237,2025-03-31 08:50:53,XRPUSD,7.2428490000000005,2.0729599999999997,Buy,2.07295,2.0729599999999997,1.91399,1.91465,1.08256,1.0825799999999999
410152238,2025-03-31 08:50:53,XRPUSD,22.01925302,2.07295,Sell,2.07295,2.0729599999999997,1.91399,1.91465,1.08256,1.0825799999999999
410152239,2025-03-31 08:50:53,XRPUSD,21.60565657,2.07295,Sell,2.07295,2.0729599999999997,1.91399,1.91465,1.08256,1.0825799999999999
410152240,2025-03-31 08:50:53,XRPUSD,398.0,2.07285,Sell,2.07295,2.0729599999999997,1.91399,1.91465,1.08256,1.0825799999999999
410152241,2025-03-31 08:50:53,EURUSD,4618.59631,1.0825799999999999,Buy,2.07295,2.0729599999999997,1.91399,1.91465,1.08256,1.0825799999999999
410152245,2025-03-31 08:51:01,XRPUSD,40.585747999999995,2.0725700000000002,Sell,2.0725700000000002,2.07258,1.91376,1.91445,1.0826,1.0826200000000001
410152246,2025-03-31 08:51:01,XRPUSD,14.509951999999998,2.0725700000000002,Sell,2.0725700000000002,2.07258,1.91376,1.91445,1.0826,1.0826200000000001
410152247,2025-03-31 08:51:01,XRPUSD,0.00010529,2.0725700000000002,Sell,2.0725700000000002,2.07258,1.91376,1.91445,1.0826,1.0826200000000001
410152249,2025-03-31 08:51:01,XRPUSD,42.8467349,2.07239,Sell,2.07239,2.07258,1.91376,1.91442,1.0826,1.0826200000000001
410152250,2025-03-31 08:51:01,XRPUSD,0.43279531,2.07239,Sell,2.07239,2.07258,1.91376,1.91442,1.0826,1.0826200000000001
410152251,2025-03-31 08:51:02,XRPUSD,16.71352659,2.07208,Buy,2.07173,2.07209,1.91376,1.91431,1.0826,1.0826200000000001
410152255,2025-03-31 08:51:02,XRPEUR,433.4,1.91378,Sell,2.07208,2.07304,1.91378,1.91525,1.0826,1.0826200000000001
410152256,2025-03-31 08:51:02,XRPEUR,9484.92433717,1.91378,Sell,2.07208,2.07304,1.91378,1.91525,1.0826,1.0826200000000001
410152257,2025-03-31 08:51:03,EURUSD,18473.702680000002,1.0826200000000001,Buy,2.07219,2.07249,1.9138700000000002,1.91481,1.0826,1.0826200000000001
410152262,2025-03-31 08:51:11,XRPEUR,189.8437,1.91494,Sell,2.07342,2.0739400000000003,1.91494,1.91625,1.08255,1.08281
410152263,2025-03-31 08:51:11,XRPEUR,433.3,1.9147900000000002,Sell,2.07342,2.0739400000000003,1.91494,1.91625,1.08255,1.08281
410152264,2025-03-31 08:51:11,XRPEUR,189.8437,1.9147599999999998,Sell,2.07342,2.0739400000000003,1.91494,1.91625,1.08255,1.08281
410152265,2025-03-31 08:51:11,XRPEUR,597.1991625,1.9146900000000002,Sell,2.07342,2.0739400000000003,1.91494,1.91625,1.08255,1.08281
410152266,2025-03-31 08:51:11,XRPEUR,8504.87975587,1.91435,Sell,2.07342,2.0739400000000003,1.91494,1.91625,1.08255,1.08281
410152280,2025-03-31 08:51:16,XRPUSD,15.21946709,2.0730299999999997,Sell,2.07301,2.07314,1.91405,1.91527,1.0825,1.08275
410152281,2025-03-31 08:51:16,XRPUSD,11.14235126,2.07301,Sell,2.07301,2.07314,1.91405,1.91527,1.0825,1.08275
410152282,2025-03-31 08:51:16,XRPUSD,37.464852,2.0729599999999997,Sell,2.07301,2.07314,1.91405,1.91527,1.0825,1.08275
410152283,2025-03-31 08:51:16,XRPUSD,25.05296539,2.0729599999999997,Sell,2.07301,2.07314,1.91405,1.91527,1.0825,1.08275
410152284,2025-03-31 08:51:16,XRPUSD,16.11724119,2.0729599999999997,Sell,2.0729599999999997,2.07312,1.91376,1.91526,1.0825,1.08274
410152299,2025-03-31 08:51:22,XRPEUR,1249.0,1.91376,Sell,2.07211,2.07234,1.91376,1.9146599999999998,1.0825,1.08275
410152311,2025-03-31 08:51:28,XRPUSD,43.62179693,2.072,Sell,2.072,2.0720099999999997,1.91376,1.9141700000000001,1.08251,1.08274
410152313,2025-03-31 08:51:32,XRPUSD,5.49924,2.07143,Buy,2.07123,2.07143,1.9131599999999997,1.91377,1.08246,1.08273
410152314,2025-03-31 08:51:32,XRPUSD,35.171226000000004,2.0714200000000003,Buy,2.07123,2.07143,1.9131599999999997,1.9136799999999998,1.08246,1.08273
410152316,2025-03-31 08:51:32,XRPEUR,9921.53858015,1.9131599999999997,Sell,2.07123,2.07135,1.9131599999999997,1.91365,1.08246,1.0827200000000001
410152317,2025-03-31 08:51:34,XRPUSD,31.35571,2.0712200000000003,Sell,2.0712200000000003,2.0712900000000003,1.9129200000000002,1.91353,1.08246,1.0827
410152318,2025-03-31 08:51:34,XRPUSD,9.2e-06,2.0712200000000003,Sell,2.0712200000000003,2.07127,1.9121700000000001,1.91352,1.08246,1.08269
410152319,2025-03-31 08:51:34,XRPUSD,18.48695531,2.0712200000000003,Sell,2.0712200000000003,2.07127,1.9121700000000001,1.91352,1.08246,1.08269
410152326,2025-03-31 08:51:40,XRPEUR,12.88520902,1.9113,Buy,2.06908,2.06909,1.91019,1.9113,1.08246,1.0826799999999999
410152327,2025-03-31 08:51:41,XRPEUR,189.8437,1.91022,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152328,2025-03-31 08:51:41,XRPEUR,1029.38801358,1.91021,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152329,2025-03-31 08:51:41,XRPEUR,1450.33573527,1.9102,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152330,2025-03-31 08:51:41,XRPEUR,189.8437,1.9102,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152331,2025-03-31 08:51:41,XRPEUR,433.3,1.91018,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152332,2025-03-31 08:51:41,XRPEUR,3368.51968233,1.9101299999999999,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152333,2025-03-31 08:51:41,XRPEUR,3275.9397252,1.91012,Sell,2.06908,2.06911,1.91022,1.91152,1.08246,1.0826799999999999
410152338,2025-03-31 08:51:41,XRPUSD,11.26341318,2.06908,Sell,2.06908,2.06909,1.9102299999999999,1.9113200000000001,1.08246,1.0826799999999999
410152339,2025-03-31 08:51:41,XRPUSD,25.18235058,2.06908,Sell,2.06908,2.06909,1.9102299999999999,1.9113200000000001,1.08246,1.0826799999999999
410152347,2025-03-31 08:51:49,XRPUSD,7.09106813,2.06872,Buy,2.06853,2.06872,1.9101299999999999,1.91127,1.08246,1.0826799999999999
410152353,2025-03-31 08:51:55,XRPUSD,2410.0,2.06894,Buy,2.06891,2.06894,1.9107900000000002,1.9113799999999999,1.08246,1.08266
410152354,2025-03-31 08:51:56,XRPUSD,2410.0,2.0689,Buy,2.06875,2.0689,1.9108599999999998,1.91147,1.08246,1.08266
410152356,2025-03-31 08:51:58,XRPUSD,2410.0,2.0687599999999997,Buy,2.06875,2.0687599999999997,1.91088,1.9112900000000002,1.08246,1.08266
410152357,2025-03-31 08:52:00,XRPEUR,125.17289334,1.91088,Sell,2.06873,2.06874,1.91088,1.9112799999999999,1.08246,1.08266
410152358,2025-03-31 08:52:00,XRPUSD,38.68302134,2.06873,Sell,2.06873,2.06874,1.91088,1.9112799999999999,1.08246,1.08266
410152359,2025-03-31 08:52:00,XRPUSD,28.939773,2.06853,Sell,2.06873,2.06874,1.91088,1.9112799999999999,1.08246,1.08266
410152360,2025-03-31 08:52:00,XRPUSD,29.08730239,2.06846,Sell,2.06873,2.06874,1.91088,1.9112799999999999,1.08246,1.08266
410152361,2025-03-31 08:52:00,XRPEUR,1.26437266,1.91088,Sell,2.0674,2.0686400000000003,1.91088,1.9111900000000002,1.08235,1.08266
410152362,2025-03-31 08:52:01,XRPUSD,2410.0,2.06774,Buy,2.06758,2.06774,1.90998,1.9108900000000002,1.08235,1.08265
410152363,2025-03-31 08:52:01,XRPUSD,30.39106685,2.06818,Buy,2.06759,2.06794,1.90998,1.91078,1.08236,1.08265
410152368,2025-03-31 08:52:04,XRPEUR,189.8437,1.91003,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152369,2025-03-31 08:52:04,XRPEUR,433.6,1.90986,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152370,2025-03-31 08:52:04,XRPEUR,4836.70821818,1.90986,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152371,2025-03-31 08:52:04,XRPEUR,2720.81894367,1.90985,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152372,2025-03-31 08:52:04,XRPEUR,189.8437,1.90983,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152373,2025-03-31 08:52:04,XRPEUR,189.8437,1.90983,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152374,2025-03-31 08:52:04,XRPEUR,189.8437,1.90982,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152375,2025-03-31 08:52:04,XRPEUR,1188.23063911,1.90979,Sell,2.0684,2.0687900000000004,1.9107,1.9111200000000002,1.08241,1.0826200000000001
410152393,2025-03-31 08:52:13,XRPUSD,52.0,2.0697400000000004,Buy,2.0693900000000003,2.0697400000000004,1.91126,1.9119700000000002,1.08246,1.0826200000000001
410152397,2025-03-31 08:52:15,XRPUSD,16.65780904,2.06941,Buy,2.06922,2.06955,1.9111799999999999,1.91167,1.08246,1.0826200000000001
410152399,2025-03-31 08:52:16,XRPEUR,651.0,1.9111900000000002,Sell,2.06905,2.06929,1.9111900000000002,1.9116400000000002,1.08246,1.0826200000000001
410152400,2025-03-31 08:52:16,XRPEUR,9281.25104521,1.9110900000000002,Sell,2.06905,2.06929,1.9111900000000002,1.9116400000000002,1.08246,1.0826200000000001
410152401,2025-03-31 08:52:19,XRPUSD,20.38840198,2.06897,Sell,2.06897,2.0691,1.91072,1.9113900000000001,1.08251,1.0826200000000001
410152402,2025-03-31 08:52:19,XRPUSD,28.93602297,2.0688,Sell,2.0688,2.06909,1.90972,1.9112900000000002,1.08251,1.0826200000000001
410152403,2025-03-31 08:52:19,XRPUSD,18.11142074,2.0688,Sell,2.0688,2.06909,1.90972,1.9112900000000002,1.08251,1.0826200000000001
410152404,2025-03-31 08:52:19,XRPUSD,1205.0,2.06822,Buy,2.06793,2.06868,1.90973,1.9112799999999999,1.0825,1.0826200000000001
410152418,2025-03-31 08:52:32,XRPEUR,9937.69312321,1.91005,Sell,2.06807,2.0681700000000003,1.91005,1.9105900000000002,1.0825,1.0826200000000001
410152424,2025-03-31 08:52:34,XRPUSD,28.64720701,2.06807,Sell,2.06807,2.06808,1.90969,1.91035,1.0825,1.0826200000000001
410152425,2025-03-31 08:52:34,XRPUSD,0.28936573,2.06807,Sell,2.06807,2.06808,1.90969,1.91035,1.0825,1.0826200000000001
410152426,2025-03-31 08:52:34,XRPUSD,28.64713427,2.06807,Sell,2.06807,2.06808,1.90969,1.91035,1.0825,1.0826200000000001
410152427,2025-03-31 08:52:34,XRPUSD,29.64332017,2.06807,Sell,2.06807,2.06808,1.90969,1.91035,1.0825,1.0826200000000001
410152431,2025-03-31 08:52:42,XRPEUR,189.8437,1.9086400000000001,Buy,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152432,2025-03-31 08:52:42,XRPEUR,433.6,1.90885,Buy,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152433,2025-03-31 08:52:42,XRPEUR,1000.0,1.90835,Sell,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152434,2025-03-31 08:52:42,XRPEUR,5274.99274774,1.9083400000000001,Sell,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152435,2025-03-31 08:52:42,XRPEUR,2723.15312385,1.9079099999999998,Sell,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152436,2025-03-31 08:52:42,XRPEUR,949.27931927,1.9079,Sell,2.06593,2.06606,1.9083400000000001,1.90855,1.08255,1.0826200000000001
410152437,2025-03-31 08:52:42,XRPEUR,433.6,1.9086,Buy,2.06593,2.0662599999999998,1.9079,1.9085299999999998,1.08255,1.0826200000000001
410152438,2025-03-31 08:52:42,XRPEUR,2382.0533,1.90885,Buy,2.06593,2.0662599999999998,1.9079,1.9085299999999998,1.08255,1.0826200000000001
410152446,2025-03-31 08:52:47,XRPUSD,25.08605856,2.06637,Buy,2.06613,2.06637,1.9082599999999998,1.90884,1.08256,1.0826200000000001
410152468,2025-03-31 08:53:04,XRPEUR,9944.20093776,1.9088,Sell,2.06652,2.0672,1.90838,1.9092799999999999,1.0825,1.0826200000000001
410152482,2025-03-31 08:53:13,XRPUSD,29.17412084,2.06651,Sell,2.06651,2.06652,1.90775,1.9090200000000002,1.0825,1.0826200000000001
410152484,2025-03-31 08:53:15,XRPUSD,0.29468809,2.06651,Sell,2.06651,2.06652,1.90805,1.90848,1.0825,1.0826200000000001
410152485,2025-03-31 08:53:15,XRPUSD,17.54316685,2.06651,Sell,2.06651,2.06652,1.90805,1.90848,1.0825,1.0826200000000001
410152491,2025-03-31 08:53:17,XRPEUR,373.0,1.90792,Sell,2.06573,2.0659099999999997,1.90792,1.9084299999999998,1.08251,1.0826200000000001
410152492,2025-03-31 08:53:17,XRPEUR,4841.42187403,1.9078,Sell,2.06573,2.0659099999999997,1.90792,1.9084299999999998,1.08251,1.0826200000000001
410152493,2025-03-31 08:53:17,XRPEUR,433.6,1.9074,Sell,2.06573,2.0659099999999997,1.90792,1.9084299999999998,1.08251,1.0826200000000001
410152494,2025-03-31 08:53:17,XRPEUR,2967.84959701,1.90735,Sell,2.06573,2.0659099999999997,1.90792,1.9084299999999998,1.08251,1.0826200000000001
410152495,2025-03-31 08:53:17,XRPEUR,1334.63114592,1.90734,Sell,2.06573,2.0659099999999997,1.90792,1.9084299999999998,1.08251,1.0826200000000001
410152511,2025-03-31 08:53:21,XRPUSD,29.25820477,2.06547,Sell,2.06547,2.06548,1.90736,1.90788,1.08241,1.0826200000000001
410152512,2025-03-31 08:53:21,XRPUSD,20.46477889,2.06546,Sell,2.06547,2.06548,1.90736,1.90788,1.08241,1.0826200000000001
