open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,ID,DateTime,Symbol,Quantity,Rate,Side,XRPUSD_BestBid,XRPUSD_BestAsk,XRPEUR_BestBid,XRPEUR_BestAsk,USDEUR_BestBid,USDEUR_BestAsk
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195889,2025-03-31 13:39:07,XRPUSD,36.06327457,2.07999,Buy,2.07961,2.07999,1.923,1.92469,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195895,2025-03-31 13:39:12,XRPUSD,11.97476033,2.07911,Buy,2.07816,2.07912,1.92236,1.92395,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195910,2025-03-31 13:39:15,XRPUSD,141.743553,2.0768,Buy,2.07652,2.0768,1.92085,1.92193,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195925,2025-03-31 13:39:21,XRPUSD,281.76836661,2.07673,Buy,2.07551,2.07673,1.91939,1.92126,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195926,2025-03-31 13:39:23,XRPUSD,450.546693,2.0768,Buy,2.07666,2.07671,1.92103,1.92125,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195929,2025-03-31 13:39:24,XRPUSD,2.8710000000000004,2.07797,Buy,2.07767,2.07797,1.92125,1.92231,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195931,2025-03-31 13:39:25,XRPUSD,118.07017045,2.0779400000000003,Buy,2.07743,2.07772,1.92126,1.92242,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195942,2025-03-31 13:39:28,XRPUSD,2103.20904601,2.07782,Buy,2.07777,2.07779,1.92192,1.92206,,
2025-03-31 13:39:00,2.08,2.0813,2.0746,2.0746,148614.0,308770.3116,1973,51342.0,106656.5701,0,410195944,2025-03-31 13:39:29,XRPUSD,0.414,2.0777,Buy,2.07714,2.0779,1.92097,1.92196,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196003,2025-03-31 13:40:05,XRPUSD,30.0,2.0741,Buy,2.07346,2.0741,1.91776,1.91906,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196059,2025-03-31 13:40:44,XRPUSD,8.20618,2.07671,Buy,2.07631,2.07671,1.92058,1.92119,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196060,2025-03-31 13:40:46,XRPUSD,16.365,2.0769900000000003,Buy,2.0761700000000003,2.07698,1.92058,1.92121,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196062,2025-03-31 13:40:46,XRPUSD,24.076544,2.07659,Buy,2.07618,2.0769900000000003,1.92084,1.9212,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196081,2025-03-31 13:40:52,XRPUSD,6.600200999999998,2.07563,Buy,2.07519,2.07563,1.91908,1.92018,,
2025-03-31 13:40:00,2.0745,2.0778,2.0736,2.0778,201269.0,417888.6521,1749,159220.0,330618.3503,0,410196093,2025-03-31 13:40:58,XRPUSD,132.731,2.0772,Buy,2.07599,2.0772,1.92078,1.92084,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196109,2025-03-31 13:41:05,XRPUSD,270.555,2.07682,Buy,2.07588,2.07682,1.92006,1.92174,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196131,2025-03-31 13:41:21,XRPUSD,317.5933129,2.07833,Buy,2.07811,2.07833,1.92194,1.92308,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196145,2025-03-31 13:41:26,XRPUSD,162.11305581,2.07915,Buy,2.07857,2.07915,1.92271,1.92349,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196155,2025-03-31 13:41:28,XRPUSD,119.5,2.07879,Buy,2.07775,2.07879,1.9216,1.92318,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196184,2025-03-31 13:41:37,XRPUSD,13.39090698,2.07663,Buy,2.07577,2.07663,1.91973,1.92127,,
2025-03-31 13:41:00,2.0778,2.0793,2.0745,2.0777,152447.0,316658.4507,1351,49667.0,103159.8425,0,410196185,2025-03-31 13:41:37,XRPUSD,1.705,2.07609,Buy,2.07576,2.0761,1.91993,1.92117,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196251,2025-03-31 13:42:05,XRPUSD,107.4925,2.07621,Buy,2.07526,2.07627,1.92019,1.92065,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196253,2025-03-31 13:42:07,XRPUSD,0.947,2.07643,Buy,2.0754900000000003,2.07646,1.92009,1.9218,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196286,2025-03-31 13:42:22,XRPUSD,47.774,2.07545,Buy,2.07525,2.07545,1.92007,1.9203,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196339,2025-03-31 13:42:36,XRPUSD,6281.49950107,2.0738,Buy,2.07376,2.0738,1.91852,1.91873,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196340,2025-03-31 13:42:36,XRPUSD,2243.47623893,2.0738,Buy,2.07376,2.0738,1.91852,1.91873,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196346,2025-03-31 13:42:38,XRPUSD,1318.0,2.07496,Buy,2.07423,2.07493,1.91903,1.91968,,
2025-03-31 13:42:00,2.0777,2.0777,2.0714,2.0755,206774.0,428983.1587,1628,104413.0,216566.8442,0,410196380,2025-03-31 13:42:53,XRPUSD,2178.0,2.07407,Buy,2.0737400000000004,2.07407,1.91815,1.91865,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196399,2025-03-31 13:43:00,XRPUSD,6.284779,2.07552,Buy,2.0752200000000003,2.07552,1.92002,1.9207,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196400,2025-03-31 13:43:00,XRPUSD,702.465221,2.07553,Buy,2.0752200000000003,2.07552,1.92002,1.9207,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196401,2025-03-31 13:43:00,XRPUSD,28.9339,2.07553,Buy,2.0752200000000003,2.07552,1.92002,1.9207,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196403,2025-03-31 13:43:00,XRPUSD,184.89091177,2.07553,Buy,2.0752200000000003,2.07552,1.92002,1.9207,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196424,2025-03-31 13:43:08,XRPUSD,65.61018100000001,2.07536,Buy,2.07536,2.07537,1.919,1.92085,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196437,2025-03-31 13:43:09,XRPUSD,80.56,2.07473,Buy,2.07432,2.0746900000000004,1.91804,1.91945,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196453,2025-03-31 13:43:13,XRPUSD,17.685655,2.07157,Buy,2.0704700000000003,2.07157,1.91509,1.91637,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196474,2025-03-31 13:43:21,XRPUSD,10.267963,2.07211,Buy,2.07072,2.07211,1.91536,1.91689,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196479,2025-03-31 13:43:24,XRPUSD,4.105738,2.07173,Buy,2.07113,2.07174,1.9161,1.91741,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196497,2025-03-31 13:43:27,XRPUSD,145.70565117,2.07125,Buy,2.07059,2.07123,1.9155,1.91604,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196504,2025-03-31 13:43:30,XRPUSD,3271.0,2.06984,Buy,2.0693,2.06963,1.91438,1.91484,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196535,2025-03-31 13:43:42,XRPUSD,7.18740634,2.07168,Buy,2.07167,2.0716900000000003,1.91598,1.91695,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196536,2025-03-31 13:43:43,XRPUSD,2282.0,2.07228,Buy,2.07167,2.07228,1.91597,1.91685,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196583,2025-03-31 13:43:59,XRPUSD,2413.66326501,2.07154,Buy,2.0714900000000003,2.072,1.91624,1.91668,,
2025-03-31 13:43:00,2.0756,2.0767,2.0701,2.0717,275957.0,571929.0847,1888,82048.0,170005.4268,0,410196584,2025-03-31 13:43:59,XRPUSD,2385.06273499,2.07199,Buy,2.0714900000000003,2.072,1.91624,1.91668,,
2025-03-31 13:44:00,2.0718,2.072,2.0663,2.0684,428928.0,887011.2726,1959,258337.0,534080.3456,0,410196590,2025-03-31 13:44:01,XRPUSD,38.75365201,2.07077,Buy,2.07111,2.0714900000000003,1.915,1.91675,,
2025-03-31 13:44:00,2.0718,2.072,2.0663,2.0684,428928.0,887011.2726,1959,258337.0,534080.3456,0,410196659,2025-03-31 13:44:19,XRPUSD,1997.0337600000007,2.06822,Buy,2.06818,2.06822,1.91351,1.91392,,
2025-03-31 13:44:00,2.0718,2.072,2.0663,2.0684,428928.0,887011.2726,1959,258337.0,534080.3456,0,410196660,2025-03-31 13:44:19,XRPUSD,4.92e-06,2.06822,Buy,2.06818,2.06822,1.91351,1.91392,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196806,2025-03-31 13:45:02,XRPUSD,1.899,2.06886,Buy,2.06801,2.06886,1.91261,1.91399,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196867,2025-03-31 13:45:16,XRPUSD,3276.3,2.06695,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196868,2025-03-31 13:45:16,XRPUSD,3318.8,2.06723,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196869,2025-03-31 13:45:16,XRPUSD,244.87656996,2.06733,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196870,2025-03-31 13:45:16,XRPUSD,913.21013267,2.06743,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196871,2025-03-31 13:45:16,XRPUSD,708.75,2.06744,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196872,2025-03-31 13:45:16,XRPUSD,708.75,2.06765,Buy,2.06534,2.06695,1.91086,1.91188,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196883,2025-03-31 13:45:17,XRPUSD,6032.787432,2.06641,Buy,2.06639,2.06641,1.91049,1.91245,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196897,2025-03-31 13:45:21,XRPUSD,708.75,2.06715,Buy,2.06615,2.06718,1.91109,1.91193,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196898,2025-03-31 13:45:21,XRPUSD,2178.0,2.06717,Buy,2.06615,2.06718,1.91109,1.91193,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196899,2025-03-31 13:45:21,XRPUSD,1574.60690329,2.06717,Buy,2.06615,2.06718,1.91109,1.91193,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196910,2025-03-31 13:45:23,XRPUSD,6.592584,2.06528,Buy,2.06474,2.06561,1.90936,1.91091,,
2025-03-31 13:45:00,2.0683,2.069,2.0621,2.0621,345321.0,713088.6403,3512,173690.0,358682.7584,0,410196927,2025-03-31 13:45:33,XRPUSD,88.0,2.0659400000000003,Buy,2.06529,2.06599,1.90992,1.91124,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197127,2025-03-31 13:46:06,XRPUSD,501.0,2.06142,Buy,2.06021,2.06143,1.90567,1.90651,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197202,2025-03-31 13:46:26,XRPUSD,225.456,2.06676,Buy,2.06612,2.06676,1.91088,1.91207,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197209,2025-03-31 13:46:28,XRPUSD,28.09058782,2.06593,Buy,2.06554,2.0657,1.90991,1.91121,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197212,2025-03-31 13:46:30,XRPUSD,48.08,2.06573,Buy,2.06551,2.0669,1.91013,1.91181,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197214,2025-03-31 13:46:30,XRPUSD,47.6643723,2.06611,Buy,2.0653,2.06612,1.90991,1.91161,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197219,2025-03-31 13:46:37,XRPUSD,100.059,2.06504,Buy,2.06495,2.06518,1.90992,1.91055,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197239,2025-03-31 13:46:44,XRPUSD,1.004,2.0684,Buy,2.06605,2.0672200000000003,1.91143,1.91232,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197244,2025-03-31 13:46:46,XRPUSD,25.0,2.06857,Buy,2.06723,2.06857,1.91163,1.91384,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197286,2025-03-31 13:46:54,XRPUSD,48.033,2.06821,Buy,2.0681700000000003,2.06821,1.91284,1.91324,,
2025-03-31 13:46:00,2.062,2.0694,2.0594,2.0686,334095.0,689669.5405,3737,159829.0,330085.3373,0,410197304,2025-03-31 13:46:57,XRPUSD,1551.0,2.06883,Buy,2.06833,2.06883,1.9127,1.91371,,
2025-03-31 13:47:00,2.0687,2.0709,2.0678,2.0685,206622.0,427582.7039,2783,168314.0,348313.9616,0,410197365,2025-03-31 13:47:09,XRPUSD,19.222,2.06852,Buy,2.06809,2.06892,1.91272,1.91411,,
2025-03-31 13:47:00,2.0687,2.0709,2.0678,2.0685,206622.0,427582.7039,2783,168314.0,348313.9616,0,410197413,2025-03-31 13:47:24,XRPUSD,15.581,2.06943,Buy,2.06845,2.06954,1.91271,1.9143,,
2025-03-31 13:48:00,2.0686,2.0691,2.0632,2.0691,315545.0,651731.9645,2520,227695.0,470284.6855,0,410197571,2025-03-31 13:48:12,XRPUSD,3629.25532426,2.06699,Buy,2.06659,2.06688,1.91179,1.91216,,
2025-03-31 13:48:00,2.0686,2.0691,2.0632,2.0691,315545.0,651731.9645,2520,227695.0,470284.6855,0,410197572,2025-03-31 13:48:12,XRPUSD,4837.70698741,2.0671,Buy,2.06659,2.06688,1.91179,1.91216,,
2025-03-31 13:48:00,2.0686,2.0691,2.0632,2.0691,315545.0,651731.9645,2520,227695.0,470284.6855,0,410197573,2025-03-31 13:48:12,XRPUSD,15.03768833,2.06718,Buy,2.06659,2.06688,1.91179,1.91216,,
2025-03-31 13:48:00,2.0686,2.0691,2.0632,2.0691,315545.0,651731.9645,2520,227695.0,470284.6855,0,410197599,2025-03-31 13:48:20,XRPUSD,2.403,2.06677,Buy,2.06579,2.06687,1.91061,1.91183,,
2025-03-31 13:48:00,2.0686,2.0691,2.0632,2.0691,315545.0,651731.9645,2520,227695.0,470284.6855,0,410197736,2025-03-31 13:48:50,XRPUSD,23.437449,2.06467,Buy,2.0635,2.06457,1.90902,1.9097,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197813,2025-03-31 13:49:21,XRPUSD,47.1965968,2.06982,Buy,2.06822,2.0695,1.91313,1.91421,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197821,2025-03-31 13:49:22,XRPUSD,15.0162938,2.07134,Buy,2.06951,2.07131,1.9138,1.9154400000000005,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197888,2025-03-31 13:49:46,XRPUSD,29.19999482,2.07165,Buy,2.07165,2.07166,1.91429,1.91603,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197890,2025-03-31 13:49:47,XRPUSD,2732.08429,2.07093,Buy,2.07077,2.07093,1.91441,1.91618,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197891,2025-03-31 13:49:47,XRPUSD,4.99e-06,2.07093,Buy,2.07077,2.07093,1.91441,1.91618,,
2025-03-31 13:49:00,2.069,2.0727,2.0681,2.0726,139343.0,288482.139,2601,81481.0,168690.897,0,410197895,2025-03-31 13:49:49,XRPUSD,14.356,2.07208,Buy,2.07106,2.0716900000000003,1.91523,1.91643,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410197922,2025-03-31 13:50:00,XRPUSD,29.21726234,2.0722400000000003,Buy,2.07222,2.0722400000000003,1.91513,1.91634,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410197973,2025-03-31 13:50:09,XRPUSD,61.376513,2.06927,Buy,2.06828,2.06954,1.91242,1.91325,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410197974,2025-03-31 13:50:12,XRPUSD,2416.70505878,2.06894,Buy,2.06869,2.06894,1.91285,1.91315,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410197975,2025-03-31 13:50:12,XRPUSD,0.29494122,2.06902,Buy,2.06869,2.06894,1.91285,1.91315,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410197983,2025-03-31 13:50:15,XRPUSD,5.350728,2.07071,Buy,2.06935,2.07071,1.91315,1.91463,,
2025-03-31 13:50:00,2.0725,2.0766,2.0688,2.076,118425.0,245415.9395,1760,73756.0,152866.7854,0,410198104,2025-03-31 13:50:51,XRPUSD,209.624962,2.07201,Buy,2.0712200000000003,2.07201,1.91486,1.91629,,
2025-03-31 13:51:00,2.076,2.0799,2.0738,2.0792,197182.0,409777.9132,1828,120100.0,249628.8579,0,410198237,2025-03-31 13:51:32,XRPUSD,1424.0,2.07835,Buy,2.07687,2.07835,1.92057,1.92199,,
2025-03-31 13:51:00,2.076,2.0799,2.0738,2.0792,197182.0,409777.9132,1828,120100.0,249628.8579,0,410198279,2025-03-31 13:51:41,XRPUSD,410.030675,2.07923,Buy,2.07819,2.07923,1.92157,1.92261,,
2025-03-31 13:51:00,2.076,2.0799,2.0738,2.0792,197182.0,409777.9132,1828,120100.0,249628.8579,0,410198338,2025-03-31 13:51:55,XRPUSD,1640.478837,2.07902,Buy,2.07841,2.07903,1.92196,1.92281,,
2025-03-31 13:52:00,2.0793,2.0825,2.0776,2.0778,204921.0,426138.7319,2135,112938.0,234832.4383,0,410198362,2025-03-31 13:52:02,XRPUSD,9.45255526,2.07945,Buy,2.07863,2.079,1.92217,1.92288,,
2025-03-31 13:52:00,2.0793,2.0825,2.0776,2.0778,204921.0,426138.7319,2135,112938.0,234832.4383,0,410198529,2025-03-31 13:52:41,XRPUSD,80.342,2.07778,Buy,2.07678,2.07778,1.92106,1.92193,,
2025-03-31 13:52:00,2.0793,2.0825,2.0776,2.0778,204921.0,426138.7319,2135,112938.0,234832.4383,0,410198531,2025-03-31 13:52:42,XRPUSD,2178.0,2.07773,Buy,2.07724,2.07773,1.92168,1.92234,,
2025-03-31 13:52:00,2.0793,2.0825,2.0776,2.0778,204921.0,426138.7319,2135,112938.0,234832.4383,0,410198532,2025-03-31 13:52:42,XRPUSD,301.0,2.0777400000000004,Buy,2.07725,2.0777400000000004,1.92168,1.92234,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198587,2025-03-31 13:53:02,XRPUSD,62.275,2.07837,Buy,2.0780000000000003,2.0782700000000003,1.92211,1.92276,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198588,2025-03-31 13:53:02,XRPUSD,825.0,2.07852,Buy,2.07812,2.07852,1.92275,1.92327,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198639,2025-03-31 13:53:18,XRPUSD,19.455607,2.07755,Buy,2.07622,2.07757,1.92089,1.92256,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198644,2025-03-31 13:53:19,XRPUSD,2178.0,2.07737,Buy,2.07683,2.07737,1.92093,1.92238,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198647,2025-03-31 13:53:19,XRPUSD,210.241962,2.07796,Buy,2.07683,2.0783,1.9213,1.92291,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198656,2025-03-31 13:53:22,XRPUSD,5.7318,2.0783,Buy,2.07829,2.0783,1.92326,1.92379,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198658,2025-03-31 13:53:22,XRPUSD,5.600000000000001e-05,2.0783,Buy,2.07829,2.0783,1.92286,1.92379,,
2025-03-31 13:53:00,2.0779,2.0837,2.0774,2.0832,119376.0,248479.3646,2006,84076.0,174981.2368,0,410198788,2025-03-31 13:53:57,XRPUSD,612.0,2.08242,Buy,2.08136,2.08243,1.92523,1.92679,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198839,2025-03-31 13:54:10,XRPUSD,2399.80273155,2.08351,Buy,2.08308,2.08339,1.92726,1.92779,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198840,2025-03-31 13:54:10,XRPUSD,2399.70016147,2.0836,Buy,2.08308,2.08339,1.92726,1.92779,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198841,2025-03-31 13:54:10,XRPUSD,708.75,2.08388,Buy,2.08308,2.08339,1.92726,1.92779,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198842,2025-03-31 13:54:10,XRPUSD,4089.99081041,2.08388,Buy,2.08312,2.08504,1.92727,1.92904,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198843,2025-03-31 13:54:10,XRPUSD,4797.77499428,2.0843,Buy,2.08312,2.08504,1.92727,1.92904,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198906,2025-03-31 13:54:20,XRPUSD,1550.0,2.08304,Buy,2.08203,2.08304,1.92619,1.92732,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410198984,2025-03-31 13:54:42,XRPUSD,23.852,2.08441,Buy,2.08294,2.08394,1.92671,1.92826,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410199013,2025-03-31 13:54:49,XRPUSD,50.0,2.08251,Buy,2.08203,2.08267,1.92643,1.9272,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410199023,2025-03-31 13:54:53,XRPUSD,3439.0,2.08201,Buy,2.08199,2.08201,1.92642,1.92689,,
2025-03-31 13:54:00,2.0833,2.0863,2.0824,2.0829,267943.0,558521.9022,1932,192543.0,401386.7496,0,410199025,2025-03-31 13:54:53,XRPUSD,0.0744442,2.08201,Buy,2.08199,2.08201,1.92642,1.92689,,
2025-03-31 13:55:00,2.0829,2.0909,2.0823,2.0906,209596.0,437354.5449,2635,157324.0,328294.0524,0,410199061,2025-03-31 13:55:02,XRPUSD,3303.5,2.08212,Buy,2.08187,2.08212,1.92616,1.92698,,
