open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743875700,2.1251,2.1251,2.1241,2.1248,14061.0,29877.1175,300,3362.0,7143.9652,0
1743875760,2.1247,2.1254,2.1242,2.1254,44809.0,95211.2422,343,5175.0,10995.567,0
1743875820,2.1254,2.1254,2.1246,2.1247,8738.0,18568.7649,144,2362.0,5019.3069,0
1743875880,2.1246,2.1249,2.1236,2.1237,11766.0,24997.2866,225,6806.0,14459.7599,0
1743875940,2.1237,2.1247,2.1237,2.1247,21808.0,46327.1117,220,15543.0,33017.8327,0
1743876000,2.1247,2.1257,2.1235,2.1257,15621.0,33189.8729,567,7259.0,15423.7537,0
1743876060,2.1257,2.1272,2.1257,2.1266,21515.0,45754.7736,544,16554.0,35203.8253,0
1743876120,2.1265,2.1276,2.1264,2.1272,30621.0,65137.1452,319,5013.0,10663.0255,0
1743876180,2.1272,2.128,2.1272,2.1279,17599.0,37444.7781,327,5146.0,10948.7403,0
1743876240,2.1279,2.1293,2.1276,2.1279,13859.0,29495.9651,417,10492.0,22328.887,0
1743876300,2.1278,2.1297,2.1277,2.1294,6034.0,12844.709,359,3956.0,8421.4978,0
1743876360,2.1294,2.1302,2.129,2.1297,19838.0,42247.9017,528,11848.0,25230.2319,0
1743876420,2.1297,2.1298,2.129,2.1292,22336.0,47564.7039,253,9100.0,19379.3588,0
1743876480,2.1292,2.1295,2.1286,2.1291,23004.0,48975.4683,358,11895.0,25324.6093,0
1743876540,2.129,2.1296,2.129,2.1292,15634.0,33288.5916,187,12696.0,27032.5222,0
1743876600,2.1292,2.1303,2.1292,2.13,29170.0,62124.5554,276,26900.0,57289.6582,0
1743876660,2.13,2.1317,2.13,2.131,92333.0,196767.261,531,88897.0,189444.144,0
1743876720,2.1311,2.1322,2.1307,2.1321,154772.0,329841.8959,367,123758.0,263736.4958,0
1743876780,2.1321,2.1345,2.1321,2.1345,48452.0,103346.8768,620,44961.0,95898.9319,0
1743876840,2.1345,2.1364,2.1344,2.1364,58895.0,125766.913,721,47665.0,101784.4251,0
1743876900,2.1365,2.1377,2.136,2.1374,51844.0,110777.3769,813,31090.0,66428.5656,0
1743876960,2.1374,2.1386,2.1362,2.1363,62228.0,133012.3933,718,26039.0,55661.5323,0
1743877020,2.1364,2.1387,2.1364,2.137,44399.0,94906.3175,725,6677.0,14271.7717,0
1743877080,2.137,2.1375,2.1364,2.137,22658.0,48414.3948,406,18618.0,39781.1994,0
1743877140,2.1371,2.1381,2.1361,2.1361,15978.0,34147.7518,396,9261.0,19791.5677,0
1743877200,2.1362,2.1362,2.1341,2.1341,28361.0,60536.6414,506,14637.0,31241.1839,0
1743877260,2.1342,2.1342,2.1318,2.1327,85840.0,183043.2028,506,2052.0,4376.8209,0
1743877320,2.1327,2.1337,2.1327,2.1329,10337.0,22052.5287,293,6205.0,13237.4188,0
1743877380,2.133,2.1338,2.1329,2.1332,10609.0,22634.7606,188,2779.0,5929.1587,0
1743877440,2.1332,2.134,2.1327,2.134,7778.0,16594.4456,260,2935.0,6261.5626,0
1743877500,2.1339,2.1339,2.1322,2.1328,9569.0,20405.6331,393,1446.0,3084.0282,0
1743877560,2.1327,2.1346,2.1327,2.1334,5557.0,11858.6359,319,2960.0,6315.9105,0
1743877620,2.1333,2.1357,2.1332,2.1346,16738.0,35730.9802,470,8864.0,18923.3335,0
1743877680,2.1346,2.1346,2.1333,2.1335,12635.0,26962.0076,435,7039.0,15021.2709,0
1743877740,2.1335,2.1335,2.132,2.132,19413.0,41396.2923,266,12327.0,26285.4173,0
1743877800,2.132,2.1337,2.1313,2.1323,166943.0,356081.9404,699,141866.0,302619.1757,0
1743877860,2.1323,2.1324,2.1303,2.1322,21766.0,46388.7961,578,7572.0,16137.3175,0
1743877920,2.1322,2.1341,2.1322,2.1329,11448.0,24420.8102,600,8550.0,18238.9808,0
1743877980,2.1328,2.1334,2.1325,2.133,21792.0,46480.1127,288,1154.0,2461.4795,0
1743878040,2.133,2.134,2.1329,2.1337,18489.0,39446.2243,375,6046.0,12896.978,0
1743878100,2.1338,2.1353,2.1337,2.1351,10069.0,21493.376,442,9041.0,19299.0151,0
1743878160,2.135,2.135,2.1335,2.1338,14133.0,30160.7986,370,8668.0,18495.467,0
1743878220,2.1337,2.1361,2.1336,2.1354,91768.0,195937.6199,587,85975.0,183565.1927,0
1743878280,2.1355,2.1363,2.1349,2.1358,44020.0,94016.6108,437,34068.0,72766.3858,0
1743878340,2.1359,2.1362,2.1339,2.1339,18049.0,38531.0812,362,7200.0,15368.7182,0
1743878400,2.1339,2.1349,2.1338,2.1345,5233.0,11168.8846,320,4023.0,8586.2145,0
1743878460,2.1345,2.1363,2.1345,2.1356,11153.0,23816.5063,307,6442.0,13756.8263,0
1743878520,2.1357,2.138,2.1356,2.1368,19027.0,40659.2684,598,12082.0,25819.0264,0
1743878580,2.1368,2.1369,2.1363,2.1363,7593.0,16223.3,168,3934.0,8405.3695,0
1743878640,2.1363,2.1369,2.1353,2.1367,16653.0,35578.3197,343,9415.0,20113.0513,0
1743878700,2.1367,2.1367,2.1351,2.1361,13277.0,28360.1421,418,7806.0,16674.7136,0
1743878760,2.136,2.1361,2.1352,2.1353,14484.0,30931.4108,298,6631.0,14161.0047,0
1743878820,2.1352,2.1361,2.1351,2.1351,12198.0,26048.4815,293,8610.0,18386.6445,0
1743878880,2.1351,2.1365,2.1331,2.1365,160287.0,342040.5735,619,16754.0,35766.0789,0
1743878940,2.1364,2.1364,2.1356,2.1356,3172.0,6775.4661,118,1260.0,2691.4288,0
1743879000,2.1356,2.1357,2.1341,2.1345,17009.0,36313.5213,348,6094.0,13010.8922,0
1743879060,2.1345,2.1364,2.1345,2.1351,17425.0,37213.907,348,6165.0,13166.6442,0
1743879120,2.1351,2.1356,2.1349,2.1349,5692.0,12153.7512,176,4558.0,9732.3467,0
1743879180,2.1349,2.1361,2.1349,2.1357,22565.0,48190.0239,248,9491.0,20268.2132,0
1743879240,2.1357,2.1364,2.1346,2.136,14834.0,31678.2124,345,12453.0,26593.8009,0
1743879300,2.1359,2.1359,2.1357,2.1358,7315.0,15623.4326,116,839.0,1791.9996,0
1743879360,2.1359,2.1365,2.1352,2.1357,29509.0,63028.2929,278,12954.0,27665.69,0
1743879420,2.1357,2.1361,2.1356,2.1356,9229.0,19711.527,208,6591.0,14077.1001,0
1743879480,2.1355,2.1364,2.1353,2.1364,10994.0,23479.653,236,4767.0,10181.499,0
1743879540,2.1363,2.1364,2.1351,2.1354,13178.0,28145.2743,254,7447.0,15904.3621,0
1743879600,2.1354,2.1365,2.1354,2.1359,17754.0,37925.9989,343,11957.0,25542.7326,0
