2025-04-09 00:10_summary,2025-04-09 00:10:00,XRPUSD,476.00144359,1.794452757634816,Buy,1.79151,1.7927,N/A,N/A,N/A,N/A
412094933,2025-04-09 00:11:06,XRPUSD,4.162,1.79414,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094995,2025-04-09 00:11:36,XRPUSD,53.7664,1.79614,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:11_summary,2025-04-09 00:11:00,XRPUSD,57.928399999999996,1.7959963053700774,Buy,1.8018,1.80238,N/A,N/A,N/A,N/A
412095150,2025-04-09 00:12:33,XRPUSD,16.22497012,1.79921,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:12_summary,2025-04-09 00:12:00,XRPUSD,16.22497012,1.79921,Buy,1.79948,1.79974,N/A,N/A,N/A,N/A
412095230,2025-04-09 00:13:11,XRPUSD,0.352,1.80105,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095279,2025-04-09 00:13:21,XRPUSD,12.7542,1.80346,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095282,2025-04-09 00:13:21,XRPUSD,5.268e-05,1.80346,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095314,2025-04-09 00:13:29,XRPUSD,12.7987,1.80527,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095320,2025-04-09 00:13:29,XRPUSD,8.136e-05,1.80527,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095339,2025-04-09 00:13:32,XRPUSD,12.70465139,1.80707,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095342,2025-04-09 00:13:33,XRPUSD,4.852,1.8083,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095367,2025-04-09 00:13:41,XRPUSD,111.8237717,1.80768,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095368,2025-04-09 00:13:41,XRPUSD,1085.66764846,1.80768,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095369,2025-04-09 00:13:41,XRPUSD,1568.48485882,1.80768,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095376,2025-04-09 00:13:47,XRPUSD,34.856,1.80674,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095377,2025-04-09 00:13:47,XRPUSD,68.09629142,1.80744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095378,2025-04-09 00:13:48,XRPUSD,50.382,1.80669,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095395,2025-04-09 00:13:53,XRPUSD,32.726,1.80592,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:13_summary,2025-04-09 00:13:00,XRPUSD,2995.4982558300003,1.8075970999161177,Buy,1.80487,1.8054,N/A,N/A,N/A,N/A
412095414,2025-04-09 00:14:03,XRPUSD,13.17820323,1.80504,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095426,2025-04-09 00:14:13,XRPUSD,2775.06009258,1.80177,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412095427,2025-04-09 00:14:13,XRPUSD,666.92608098,1.80181,Buy,N/A,N/A,N/A,N/A,N/A,N/A
