timestamp,symbol,total_bid_size,vwap
2025-04-08T12:41:00,XRP/USDT,68276.59625000002,1.9291438185443759
2025-04-08T12:42:00,XRP/USDT,77652.11692999999,1.9297366862390504
2025-04-08T12:43:00,XRP/USDT,114459.85325999999,1.9317456400727702
2025-04-08T12:44:00,XRP/USDT,79015.32394000005,1.931839918189864
2025-04-08T12:45:00,XRP/USDT,108525.68267000013,1.9344620178939627
2025-04-08T12:46:00,XRP/USDT,57272.272460000015,1.938917720585832
2025-04-08T12:47:00,XRP/USDT,102912.52124000007,1.9412795025874119
2025-04-08T12:48:00,XRP/USDT,142286.86898999996,1.9388022164951237
2025-04-08T12:49:00,XRP/USDT,111277.67936000008,1.93642368036876
2025-04-08T12:50:00,XRP/USDT,110801.57319000002,1.9398811609705944
2025-04-08T12:51:00,XRP/USDT,145487.52567,1.9417875539675844
2025-04-08T12:52:00,XRP/USDT,142159.12092999992,1.9427450450232857
2025-04-08T12:53:00,XRP/USDT,122215.87609000005,1.9470390897329566
2025-04-08T12:54:00,XRP/USDT,100594.04246000006,1.94918048503055
2025-04-08T12:55:00,XRP/USDT,85621.51065999997,1.949736500070562
2025-04-08T12:56:00,XRP/USDT,133823.29382999998,1.9493964846405154
2025-04-08T12:57:00,XRP/USDT,123297.85187000006,1.9491143979632974
2025-04-08T12:58:00,XRP/USDT,129736.5677200001,1.954181124639928
2025-04-08T12:59:00,XRP/USDT,118789.14076999993,1.9540972907610008
2025-04-08T13:00:00,XRP/USDT,102783.13472,1.9519766242647627
2025-04-08T13:01:00,XRP/USDT,112206.03321000002,1.950625501619665
2025-04-08T13:02:00,XRP/USDT,140661.01551999996,1.9531003573305754
2025-04-08T13:03:00,XRP/USDT,108634.28244000018,1.9575989663288669
2025-04-08T13:04:00,XRP/USDT,93422.30892999996,1.9598653924883689
2025-04-08T13:05:00,XRP/USDT,90192.45062000002,1.957210437358401
2025-04-08T13:06:00,XRP/USDT,107673.52801000004,1.951693115861937
2025-04-08T13:07:00,XRP/USDT,62428.72900999998,1.951859402384991
2025-04-08T13:08:00,XRP/USDT,65367.23697000004,1.9469564690290229
2025-04-08T13:09:00,XRP/USDT,108755.24644999995,1.9562898477516069
2025-04-08T13:10:00,XRP/USDT,89271.84918000002,1.9595267888154662
2025-04-08T13:11:00,XRP/USDT,90658.77211999997,1.9587860666980088
2025-04-08T13:12:00,XRP/USDT,81954.36486000005,1.9576850779389934
2025-04-08T13:13:00,XRP/USDT,81577.60059000005,1.9558078396485201
2025-04-08T13:14:00,XRP/USDT,94025.20736000001,1.9546905284547178
2025-04-08T13:15:00,XRP/USDT,95806.45323000001,1.951349926919521
2025-04-08T13:16:00,XRP/USDT,101481.74351,1.952551834426209
2025-04-08T13:17:00,XRP/USDT,90810.72669000004,1.9591625595203424
2025-04-08T13:18:00,XRP/USDT,142246.22965999995,1.9584639735821865
2025-04-08T13:19:00,XRP/USDT,170126.29348000008,1.9571465351728565
2025-04-08T13:20:00,XRP/USDT,142348.12377000006,1.9575341133838795
2025-04-08T13:21:00,XRP/USDT,101136.0901499999,1.960871110443647
2025-04-08T13:22:00,XRP/USDT,90132.28746000031,1.962920253242886
2025-04-08T13:23:00,XRP/USDT,46019.170200000146,1.9624413057700847
2025-04-08T13:24:00,XRP/USDT,56763.06703999988,1.9590252233945675
2025-04-08T13:25:00,XRP/USDT,57114.7181900001,1.9621945982591564
2025-04-08T13:26:00,XRP/USDT,57358.79093000001,1.961879011725792
2025-04-08T13:27:00,XRP/USDT,67280.08056000009,1.9634169322598711
2025-04-08T13:28:00,XRP/USDT,49169.12648000007,1.962422252022883
2025-04-08T13:29:00,XRP/USDT,58815.60857000008,1.9612938678242573
2025-04-08T13:30:00,XRP/USDT,122173.97038999994,1.9667923025100893
2025-04-08T13:31:00,XRP/USDT,86432.52867999993,1.9575007754155866
2025-04-08T13:32:00,XRP/USDT,80979.51315999993,1.9612343118741093
2025-04-08T13:33:00,XRP/USDT,137991.84641000006,1.9661628566611271
2025-04-08T13:34:00,XRP/USDT,98609.39920999995,1.9699473339248712
2025-04-08T13:35:00,XRP/USDT,97199.57009999997,1.9684908070578593
2025-04-08T13:36:00,XRP/USDT,88648.99711000004,1.9544153471702292
2025-04-08T13:37:00,XRP/USDT,69883.75188999987,1.9452805802498447
2025-04-08T13:38:00,XRP/USDT,50094.53307000003,1.9518956657184265
2025-04-08T13:39:00,XRP/USDT,55773.78698000004,1.9545234718628834
2025-04-08T13:40:00,XRP/USDT,58913.07312000001,1.9486849488660722
2025-04-08T13:41:00,XRP/USDT,74684.24448999994,1.9474604636870894
2025-04-08T13:42:00,XRP/USDT,82629.11564999998,1.9489838285659495
2025-04-08T13:43:00,XRP/USDT,86041.54184999998,1.9521374968911185
2025-04-08T13:44:00,XRP/USDT,84553.23632000001,1.9547135879999273
2025-04-08T13:45:00,XRP/USDT,116167.37057,1.9543832686646205
2025-04-08T13:46:00,XRP/USDT,83351.91134000015,1.9573852336345605
2025-04-08T13:47:00,XRP/USDT,67602.74984000003,1.9564515115239745
2025-04-08T13:48:00,XRP/USDT,69260.53266999999,1.9528202172021267
2025-04-08T13:49:00,XRP/USDT,72471.78345,1.9456582759902314
2025-04-08T13:50:00,XRP/USDT,62140.033549999986,1.9434586785758212
2025-04-08T13:51:00,XRP/USDT,54785.99842000007,1.9446960590163482
2025-04-08T13:52:00,XRP/USDT,93607.3330799999,1.9489932505107312
2025-04-08T13:53:00,XRP/USDT,78464.61776000005,1.952033121253615
2025-04-08T13:54:00,XRP/USDT,71782.95680000006,1.9500089864367043
2025-04-08T13:55:00,XRP/USDT,75024.3167100001,1.9498430500324868
2025-04-08T13:56:00,XRP/USDT,92042.56806000003,1.9496625208947564
2025-04-08T13:57:00,XRP/USDT,87392.90424999999,1.9470765947432525
2025-04-08T13:58:00,XRP/USDT,131817.2739299999,1.95374463463852
2025-04-08T13:59:00,XRP/USDT,157098.6649500001,1.9538536267315276
2025-04-08T14:00:00,XRP/USDT,100353.94550999995,1.9520830306678176
2025-04-08T14:01:00,XRP/USDT,81286.02456999995,1.949467170735122
2025-04-08T14:02:00,XRP/USDT,97749.95184000004,1.9508577196387067
2025-04-08T14:03:00,XRP/USDT,101740.01869000006,1.9526432531005027
2025-04-08T14:04:00,XRP/USDT,108963.60252000006,1.9560131097732965
2025-04-08T14:05:00,XRP/USDT,117093.14431,1.963431833848124
2025-04-08T14:06:00,XRP/USDT,106118.20622000001,1.9609510853484786
2025-04-08T14:07:00,XRP/USDT,90088.27342,1.9542890409428908
2025-04-08T14:08:00,XRP/USDT,79323.71620000002,1.9543284665868914
2025-04-08T14:09:00,XRP/USDT,87432.41543000004,1.9547301939966044
2025-04-08T14:10:00,XRP/USDT,81320.14368000005,1.9554156251550368
2025-04-08T14:11:00,XRP/USDT,77383.28862999998,1.9517327490840788
2025-04-08T14:12:00,XRP/USDT,102287.43506000003,1.9499089975403192
2025-04-08T14:13:00,XRP/USDT,86647.82010000007,1.9494027952783384
2025-04-08T14:14:00,XRP/USDT,71010.21185,1.9489576111081663
2025-04-08T14:15:00,XRP/USDT,82257.81583,1.9491094520084806
2025-04-08T14:16:00,XRP/USDT,74163.91372,1.9508843690934774
2025-04-08T14:17:00,XRP/USDT,60809.01376,1.950753507688194
2025-04-08T14:18:00,XRP/USDT,98486.80441999994,1.9483237373653417
2025-04-08T14:19:00,XRP/USDT,87565.31171000008,1.9475000782225944
2025-04-08T14:20:00,XRP/USDT,137360.6492100001,1.9436293457931144
2025-04-08T14:21:00,XRP/USDT,76006.92903,1.943599507810674
2025-04-08T14:22:00,XRP/USDT,65659.25068999999,1.944467203765813
